asof_date,team_abbrev,player_name,status,details,source
2026-03-04,OKC,S. Gilgeous-Alexander,PROB,S. Gilgeous-Alexander (Prob),rotowire
2026-03-04,CHA,C. White,PROB,C. White (Prob),rotowire
2026-03-04,POR,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-04,MEM,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-04,POR,T. Jerome,DOUBT,T. Jerome (Doubt),rotowire
2026-03-04,MEM,T. Jerome,DOUBT,T. Jerome (Doubt),rotowire
2026-03-04,IND,O. Toppin,PROB,O. Toppin (Prob),rotowire
2026-03-04,IND,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-04,IND,A. Nesmith,QUES,A. Nesmith (Ques),rotowire
2026-03-04,IND,P. Siakam,QUES,P. Siakam (Ques),rotowire
2026-03-04,OKC,B. Carlson,QUES,B. Carlson (Ques),rotowire
2026-03-04,OKC,A. Caruso,QUES,A. Caruso (Ques),rotowire
2026-03-04,OKC,I. Hartenstein,QUES,I. Hartenstein (Ques),rotowire
2026-03-04,OKC,A. Mitchell,DOUBT,A. Mitchell (Doubt),rotowire
2026-03-04,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-04,OKC,J. Williams,DOUBT,J. Williams (Doubt),rotowire
2026-03-04,OKC,M. Robinson,PROB,M. Robinson (Prob),rotowire
2026-03-04,OKC,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-04,NYK,M. Robinson,PROB,M. Robinson (Prob),rotowire
2026-03-04,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-04,CHA,T. Salaun,QUES,T. Salaun (Ques),rotowire
2026-03-04,CHA,G. Williams,PROB,G. Williams (Prob),rotowire
2026-03-04,CHA,J. Tatum,OUT,J. Tatum (Out),rotowire
2026-03-04,BOS,J. Tatum,OUT,J. Tatum (Out),rotowire
2026-03-04,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-04,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-04,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-04,UTA,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-04,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-04,UTA,V. Edgecombe,QUES,V. Edgecombe (Ques),rotowire
2026-03-04,UTA,J. Embiid,QUES,J. Embiid (Ques),rotowire
2026-03-04,UTA,K. Oubre,QUES,K. Oubre (Ques),rotowire
2026-03-04,UTA,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-04,UTA,P. George,OUT,P. George (Out),rotowire
2026-03-04,PHI,V. Edgecombe,QUES,V. Edgecombe (Ques),rotowire
2026-03-04,PHI,J. Embiid,QUES,J. Embiid (Ques),rotowire
2026-03-04,PHI,K. Oubre,QUES,K. Oubre (Ques),rotowire
2026-03-04,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-04,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-04,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-04,POR,D. Avdija,OUT,D. Avdija (Out),rotowire
2026-03-04,POR,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-04,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-04,POR,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-04,POR,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-04,POR,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-04,POR,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-04,POR,C. Coward,OUT,C. Coward (Out),rotowire
2026-03-04,POR,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-04,POR,T. Hendricks,OUT,T. Hendricks (Out),rotowire
2026-03-04,POR,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-04,POR,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-04,POR,S. Pippen,OUT,S. Pippen (Out),rotowire
2026-03-04,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-04,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-04,MEM,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-04,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-04,MEM,C. Coward,OUT,C. Coward (Out),rotowire
2026-03-04,MEM,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-04,MEM,T. Hendricks,OUT,T. Hendricks (Out),rotowire
2026-03-04,MEM,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-04,MEM,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-04,MEM,S. Pippen,OUT,S. Pippen (Out),rotowire
2026-03-04,ATL,J. Kuminga,OUT,J. Kuminga (Out),rotowire
2026-03-04,ATL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-04,ATL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-04,MIL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-04,MIL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-04,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-04,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-04,IND,I. Zubac,OUT,I. Zubac (Out),rotowire
2026-03-04,IND,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-04,IND,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-04,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-04,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-05,OKC,B. Carlson,QUES,B. Carlson (Ques),rotowire
2026-03-05,OKC,A. Caruso,QUES,A. Caruso (Ques),rotowire
2026-03-05,OKC,I. Hartenstein,QUES,I. Hartenstein (Ques),rotowire
2026-03-05,OKC,A. Mitchell,DOUBT,A. Mitchell (Doubt),rotowire
2026-03-05,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-05,OKC,J. Williams,DOUBT,J. Williams (Doubt),rotowire
2026-03-05,OKC,M. Robinson,PROB,M. Robinson (Prob),rotowire
2026-03-05,OKC,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-05,NYK,M. Robinson,PROB,M. Robinson (Prob),rotowire
2026-03-05,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-05,CHA,T. Salaun,QUES,T. Salaun (Ques),rotowire
2026-03-05,CHA,G. Williams,PROB,G. Williams (Prob),rotowire
2026-03-05,CHA,J. Tatum,OUT,J. Tatum (Out),rotowire
2026-03-05,BOS,J. Tatum,OUT,J. Tatum (Out),rotowire
2026-03-05,UTA,V. Edgecombe,QUES,V. Edgecombe (Ques),rotowire
2026-03-05,UTA,J. Embiid,QUES,J. Embiid (Ques),rotowire
2026-03-05,UTA,K. Oubre,QUES,K. Oubre (Ques),rotowire
2026-03-05,UTA,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-05,UTA,P. George,OUT,P. George (Out),rotowire
2026-03-05,PHI,V. Edgecombe,QUES,V. Edgecombe (Ques),rotowire
2026-03-05,PHI,J. Embiid,QUES,J. Embiid (Ques),rotowire
2026-03-05,PHI,K. Oubre,QUES,K. Oubre (Ques),rotowire
2026-03-05,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-05,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-05,POR,D. Avdija,QUES,D. Avdija (Ques),rotowire
2026-03-05,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-05,POR,K. Murray,QUES,K. Murray (Ques),rotowire
2026-03-05,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-05,POR,S. Aldama,QUES,S. Aldama (Ques),rotowire
2026-03-05,POR,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-05,POR,C. Coward,PROB,C. Coward (Prob),rotowire
2026-03-05,POR,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-05,POR,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-05,POR,T. Hendricks,QUES,T. Hendricks (Ques),rotowire
2026-03-05,POR,T. Jerome,PROB,T. Jerome (Prob),rotowire
2026-03-05,POR,J. Morant,DOUBT,J. Morant (Doubt),rotowire
2026-03-05,POR,S. Pippen,PROB,S. Pippen (Prob),rotowire
2026-03-05,POR,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-05,MEM,S. Aldama,QUES,S. Aldama (Ques),rotowire
2026-03-05,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-05,MEM,C. Coward,PROB,C. Coward (Prob),rotowire
2026-03-05,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-05,MEM,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-05,MEM,T. Hendricks,QUES,T. Hendricks (Ques),rotowire
2026-03-05,MEM,T. Jerome,PROB,T. Jerome (Prob),rotowire
2026-03-05,MEM,J. Morant,DOUBT,J. Morant (Doubt),rotowire
2026-03-05,MEM,S. Pippen,PROB,S. Pippen (Prob),rotowire
2026-03-05,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-05,ATL,J. Kuminga,QUES,J. Kuminga (Ques),rotowire
2026-03-05,ATL,K. Porter,QUES,K. Porter (Ques),rotowire
2026-03-05,ATL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-05,MIL,K. Porter,QUES,K. Porter (Ques),rotowire
2026-03-05,MIL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-05,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-05,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-05,IND,I. Zubac,OUT,I. Zubac (Out),rotowire
2026-03-05,IND,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-05,IND,Y. Niederhauser,QUES,Y. Niederhauser (Ques),rotowire
2026-03-05,IND,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-05,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-05,LAC,Y. Niederhauser,QUES,Y. Niederhauser (Ques),rotowire
2026-03-05,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-05,DAL,C. Flagg,PROB,C. Flagg (Prob),rotowire
2026-03-05,DAL,A. Black,QUES,A. Black (Ques),rotowire
2026-03-05,ORL,A. Black,QUES,A. Black (Ques),rotowire
2026-03-05,DAL,N. Marshall,PROB,N. Marshall (Prob),rotowire
2026-03-05,DAL,K. Thompson,PROB,K. Thompson (Prob),rotowire
2026-03-05,DAL,W. Carter,QUES,W. Carter (Ques),rotowire
2026-03-05,ORL,W. Carter,QUES,W. Carter (Ques),rotowire
2026-03-05,UTA,A. Gill,QUES,A. Gill (Ques),rotowire
2026-03-05,WAS,A. Gill,QUES,A. Gill (Ques),rotowire
2026-03-05,GSW,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-05,GSW,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-05,GSW,A. Sengun,QUES,A. Sengun (Ques),rotowire
2026-03-05,HOU,A. Sengun,QUES,A. Sengun (Ques),rotowire
2026-03-05,HOU,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-05,HOU,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-05,TOR,B. Ingram,QUES,B. Ingram (Ques),rotowire
2026-03-05,TOR,A. Edwards,QUES,A. Edwards (Ques),rotowire
2026-03-05,TOR,J. Clark,QUES,J. Clark (Ques),rotowire
2026-03-05,MIN,J. Clark,QUES,J. Clark (Ques),rotowire
2026-03-05,MIN,A. Edwards,QUES,A. Edwards (Ques),rotowire
2026-03-05,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-05,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-05,DAL,M. Bagley,OUT,M. Bagley (Out),rotowire
2026-03-05,DAL,B. Williams,OUT,B. Williams (Out),rotowire
2026-03-05,DAL,J. Isaac,OUT,J. Isaac (Out),rotowire
2026-03-05,DAL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-05,ORL,J. Isaac,OUT,J. Isaac (Out),rotowire
2026-03-05,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-05,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-05,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-05,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-05,UTA,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-05,UTA,K. George,OUT,K. George (Out),rotowire
2026-03-05,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-05,UTA,C. Whitmore,OFS,C. Whitmore (OFS),rotowire
2026-03-05,UTA,A. Davis,OUT,A. Davis (Out),rotowire
2026-03-05,UTA,D. Russell,OUT,D. Russell (Out),rotowire
2026-03-05,UTA,Alex Sarr,OUT,Alex Sarr (Out),rotowire
2026-03-05,UTA,T. Vukcevic,OUT,T. Vukcevic (Out),rotowire
2026-03-05,UTA,J. Watkins,OUT,J. Watkins (Out),rotowire
2026-03-05,WAS,C. Whitmore,OFS,C. Whitmore (OFS),rotowire
2026-03-05,WAS,A. Davis,OUT,A. Davis (Out),rotowire
2026-03-05,WAS,K. George,OUT,K. George (Out),rotowire
2026-03-05,WAS,D. Russell,OUT,D. Russell (Out),rotowire
2026-03-05,WAS,Alex Sarr,OUT,Alex Sarr (Out),rotowire
2026-03-05,WAS,T. Vukcevic,OUT,T. Vukcevic (Out),rotowire
2026-03-05,WAS,J. Watkins,OUT,J. Watkins (Out),rotowire
2026-03-05,GSW,J. Butler,OFS,J. Butler (OFS),rotowire
2026-03-05,GSW,S. Curry,OUT,S. Curry (Out),rotowire
2026-03-05,GSW,Seth Curry,OUT,Seth Curry (Out),rotowire
2026-03-05,GSW,M. Moody,OUT,M. Moody (Out),rotowire
2026-03-05,GSW,G. Payton,OUT,G. Payton (Out),rotowire
2026-03-05,GSW,K. Porzingis,OUT,K. Porzingis (Out),rotowire
2026-03-05,GSW,W. Richard,OUT,W. Richard (Out),rotowire
2026-03-05,GSW,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-05,GSW,D. Finney-Smith,OUT,D. Finney-Smith (Out),rotowire
2026-03-05,GSW,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-05,GSW,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-05,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-05,HOU,D. Finney-Smith,OUT,D. Finney-Smith (Out),rotowire
2026-03-05,HOU,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-05,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-05,BKN,Egor Demin,OUT,Egor Demin (Out),rotowire
2026-03-05,BKN,S. Fontecchio,OUT,S. Fontecchio (Out),rotowire
2026-03-05,BKN,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-05,BKN,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-05,BKN,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-05,MIA,S. Fontecchio,OUT,S. Fontecchio (Out),rotowire
2026-03-05,MIA,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-05,MIA,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-05,MIA,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-05,TOR,C. Hepburn,OUT,C. Hepburn (Out),rotowire
2026-03-05,TOR,C. Murray-Boyles,OUT,C. Murray-Boyles (Out),rotowire
2026-03-05,TOR,Joe Ingles,OUT,Joe Ingles (Out),rotowire
2026-03-05,MIN,Joe Ingles,OUT,Joe Ingles (Out),rotowire
2026-03-05,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-05,SAS,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-05,SAS,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-05,SAS,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-05,CHI,Z. Collins,OFS,Z. Collins (OFS),rotowire
2026-03-05,CHI,N. Essengue,OFS,N. Essengue (OFS),rotowire
2026-03-05,CHI,M. Buzelis,QUES,M. Buzelis (Ques),rotowire
2026-03-05,CHI,J. Giddey,QUES,J. Giddey (Ques),rotowire
2026-03-05,CHI,J. Smith,DOUBT,J. Smith (Doubt),rotowire
2026-03-05,CHI,P. Williams,DOUBT,P. Williams (Doubt),rotowire
2026-03-05,CHI,Jaden Ivey,OUT,Jaden Ivey (Out),rotowire
2026-03-05,CHI,A. Simons,OUT,A. Simons (Out),rotowire
2026-03-05,CHI,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-05,CHI,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-05,CHI,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-05,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-05,PHX,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-05,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-05,LAL,M. Kleber,QUES,M. Kleber (Ques),rotowire
2026-03-05,LAL,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-05,LAL,A. Gordon,OUT,A. Gordon (Out),rotowire
2026-03-05,LAL,S. Jones,OUT,S. Jones (Out),rotowire
2026-03-05,LAL,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-05,DEN,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-05,DEN,A. Gordon,OUT,A. Gordon (Out),rotowire
2026-03-05,DEN,S. Jones,OUT,S. Jones (Out),rotowire
2026-03-05,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-05,NOP,T. Murphy,PROB,T. Murphy (Prob),rotowire
2026-03-05,NOP,Z. Williamson,QUES,Z. Williamson (Ques),rotowire
2026-03-05,NOP,D. Murray,OUT,D. Murray (Out),rotowire
2026-03-05,NOP,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-05,NOP,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-05,NOP,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-05,NOP,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-05,NOP,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-05,SAC,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-05,SAC,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-05,SAC,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-05,SAC,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-05,SAC,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-05,DET,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-05,DET,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-05,DET,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-05,DET,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-06,DAL,J. Tatum,QUES,J. Tatum (Ques),rotowire
2026-03-06,BOS,J. Tatum,QUES,J. Tatum (Ques),rotowire
2026-03-06,POR,D. Finney-Smith,PROB,D. Finney-Smith (Prob),rotowire
2026-03-06,HOU,D. Finney-Smith,PROB,D. Finney-Smith (Prob),rotowire
2026-03-06,NOP,D. Murray,PROB,D. Murray (Prob),rotowire
2026-03-06,MIA,D. Smith,PROB,D. Smith (Prob),rotowire
2026-03-06,DAL,K. Thompson,PROB,K. Thompson (Prob),rotowire
2026-03-06,DAL,B. Williams,PROB,B. Williams (Prob),rotowire
2026-03-06,POR,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-06,HOU,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-06,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-06,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-06,DAL,M. Bagley,OUT,M. Bagley (Out),rotowire
2026-03-06,DAL,D. Gafford,OUT,D. Gafford (Out),rotowire
2026-03-06,DAL,J. Walsh,OUT,J. Walsh (Out),rotowire
2026-03-06,BOS,J. Walsh,OUT,J. Walsh (Out),rotowire
2026-03-06,MIA,S. Fontecchio,OUT,S. Fontecchio (Out),rotowire
2026-03-06,MIA,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-06,MIA,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-06,MIA,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-06,MIA,A. Wiggins,OUT,A. Wiggins (Out),rotowire
2026-03-06,MIA,T. Salaun,OUT,T. Salaun (Out),rotowire
2026-03-06,CHA,T. Salaun,OUT,T. Salaun (Out),rotowire
2026-03-06,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-06,POR,K. Murray,QUES,K. Murray (Ques),rotowire
2026-03-06,POR,D. Avdija,DOUBT,D. Avdija (Doubt),rotowire
2026-03-06,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-06,POR,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-06,POR,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-06,POR,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-06,POR,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-06,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-06,HOU,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-06,HOU,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-06,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-06,NYK,J. Hart,QUES,J. Hart (Ques),rotowire
2026-03-06,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-06,NYK,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-06,NYK,A. Gordon,QUES,A. Gordon (Ques),rotowire
2026-03-06,NYK,S. Jones,QUES,S. Jones (Ques),rotowire
2026-03-06,NYK,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-06,DEN,A. Gordon,QUES,A. Gordon (Ques),rotowire
2026-03-06,DEN,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-06,DEN,S. Jones,QUES,S. Jones (Ques),rotowire
2026-03-06,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-06,PHX,R. O'Neale,QUES,R. O'Neale (Ques),rotowire
2026-03-06,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-06,PHX,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-06,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-06,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-06,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-06,LAC,B. Bogdanovic,QUES,B. Bogdanovic (Ques),rotowire
2026-03-06,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-06,LAC,D. Garland,OUT,D. Garland (Out),rotowire
2026-03-06,LAC,J. Champagnie,QUES,J. Champagnie (Ques),rotowire
2026-03-06,LAC,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-06,LAC,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-06,LAC,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-06,LAC,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-06,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-06,SAS,J. Champagnie,QUES,J. Champagnie (Ques),rotowire
2026-03-06,SAS,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-06,SAS,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-06,SAS,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-06,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-06,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-06,IND,A. Nembhard,PROB,A. Nembhard (Prob),rotowire
2026-03-06,IND,A. Nesmith,PROB,A. Nesmith (Prob),rotowire
2026-03-06,IND,P. Siakam,PROB,P. Siakam (Prob),rotowire
2026-03-06,IND,I. Zubac,OUT,I. Zubac (Out),rotowire
2026-03-06,IND,D. Ayton,OUT,D. Ayton (Out),rotowire
2026-03-06,IND,L. James,OUT,L. James (Out),rotowire
2026-03-06,IND,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-06,LAL,D. Ayton,OUT,D. Ayton (Out),rotowire
2026-03-06,LAL,L. James,OUT,L. James (Out),rotowire
2026-03-06,LAL,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-06,NOP,R. O'Neale,QUES,R. O'Neale (Ques),rotowire
2026-03-06,NOP,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-06,NOP,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-06,NOP,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-07,LAC,D. Garland,PROB,D. Garland (Prob),rotowire
2026-03-07,BKN,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-07,DET,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-07,ORL,A. Black,QUES,A. Black (Ques),rotowire
2026-03-07,ORL,J. Isaac,QUES,J. Isaac (Ques),rotowire
2026-03-07,ORL,J. Richardson,QUES,J. Richardson (Ques),rotowire
2026-03-07,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-07,ORL,K. Anderson,QUES,K. Anderson (Ques),rotowire
2026-03-07,MIN,K. Anderson,QUES,K. Anderson (Ques),rotowire
2026-03-07,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-07,PHI,V. Edgecombe,OUT,V. Edgecombe (Out),rotowire
2026-03-07,PHI,J. Embiid,OUT,J. Embiid (Out),rotowire
2026-03-07,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-07,PHI,J. Kuminga,OUT,J. Kuminga (Out),rotowire
2026-03-07,ATL,J. Kuminga,OUT,J. Kuminga (Out),rotowire
2026-03-07,BKN,Egor Demin,OUT,Egor Demin (Out),rotowire
2026-03-07,BKN,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-07,BKN,A. Thompson,OUT,A. Thompson (Out),rotowire
2026-03-07,DET,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-07,DET,A. Thompson,OUT,A. Thompson (Out),rotowire
2026-03-07,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-07,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-07,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-07,UTA,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-07,UTA,I. Collier,OUT,I. Collier (Out),rotowire
2026-03-07,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-07,UTA,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-07,UTA,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-07,MIL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-07,MIL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-07,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-07,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-07,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-07,LAC,S. Pedulla,OUT,S. Pedulla (Out),rotowire
2026-03-07,LAC,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-07,LAC,Zach Edey,OFS,Zach Edey (OFS),rotowire
